SOURCE,COMMODITY,COUNTRY,TYPE,UNIT_MEAS,PROD_2023,PROD_EST_ 2024,PROD_NOTES,CAP_2023,CAP_EST_ 2024,CAP_NOTES,RESERVES_2024,RESERVE_NOTES,RESERVES_2024_CLEAN,COUNTRY_CLEAN
MCS2025,Silver,China,"Mine production, silver content",metric tons,3400.0,3300.0,,,,,70000,,70000.0,China
MCS2025,Silver,India,"Mine production, silver content",metric tons,813.0,800.0,,,,,8000,,8000.0,India
MCS2025,Silver,Kazakhstan,"Mine production, silver content",metric tons,985.0,1000.0,,,,,,,,Kazakhstan
MCS2025,Silver,Mexico,"Mine production, silver content",metric tons,6290.0,6300.0,,,,,37000,,37000.0,Mexico
MCS2025,Silver,Peru,"Mine production, silver content",metric tons,3200.0,3100.0,,,,,140000,,140000.0,Peru
MCS2025,Silver,Poland,"Mine production, silver content",metric tons,1320.0,1300.0,,,,,61000,,61000.0,Poland
MCS2025,Silver,Russia ,"Mine production, silver content",metric tons,1240.0,1200.0,,,,,92000,,92000.0,Russia
MCS2025,Silver,Sweden,"Mine production, silver content",metric tons,404.0,400.0,,,,,,,,Sweden
MCS2025,Soda ash,United States,"Soda ash, natural, mine production",thousand metric tons,10900.0,12000.0,,,,,23000000,,23000000.0,United States
MCS2025,Soda ash,Botswana,"Mine production, natural",thousand metric tons,262.0,270.0,,,,,16000,,16000.0,Botswana
MCS2025,Soda ash,Ethiopia,"Mine production, natural",thousand metric tons,18.0,20.0,estimated 2023,,,,400000,,400000.0,Ethiopia
MCS2025,Soda ash,Kenya,"Mine production, natural",thousand metric tons,300.0,300.0,estimated 2023,,,,7000,,7000.0,Kenya
MCS2025,Soda ash,Turkey,"Mine production, natural",thousand metric tons,11500.0,11000.0,estimated 2023,,,,840000,,840000.0,Turkey
MCS2025,Strontium,United States,"Mine production, strontium content",metric tons,,,,,,,,,,United States
MCS2025,Strontium,Argentina,"Mine production, strontium content",metric tons,700.0,700.0,,,,,,,,Argentina
MCS2025,Strontium,China,"Mine production, strontium content",metric tons,80000.0,80000.0,,,,,12000000,,12000000.0,China
MCS2025,Strontium,Iran,"Mine production, strontium content",metric tons,200000.0,200000.0,,,,,7100000,,7100000.0,Iran
MCS2025,Strontium,Mexico,"Mine production, strontium content",metric tons,28000.0,25000.0,,,,,,,,Mexico
MCS2025,Strontium,Spain,"Mine production, strontium content",metric tons,200000.0,200000.0,,,,,,,,Spain
MCS2025,Sulfur,United States,"Production, all forms, sulfur content",thousand metric tons,8650.0,8200.0,,,,,,,,United States
MCS2025,Sulfur,Australia,"Production, all forms, sulfur content",thousand metric tons,900.0,900.0,,,,,,,,Australia
MCS2025,Sulfur,Canada ,"Production, all forms, sulfur content",thousand metric tons,4980.0,5000.0,,,,,,,,Canada
MCS2025,Sulfur,Chile,"Production, all forms, sulfur content",thousand metric tons,1300.0,1300.0,,,,,,,,Chile
MCS2025,Sulfur,China,"Production, all forms, sulfur content",thousand metric tons,19400.0,19000.0,,,,,,,,China
MCS2025,Sulfur,India,"Production, all forms, sulfur content",thousand metric tons,3680.0,3700.0,,,,,,,,India
MCS2025,Sulfur,Iran,"Production, all forms, sulfur content",thousand metric tons,2000.0,2000.0,,,,,,,,Iran
MCS2025,Sulfur,Japan,"Production, all forms, sulfur content",thousand metric tons,3070.0,3100.0,,,,,,,,Japan
MCS2025,Sulfur,Kazakhstan,"Production, all forms, sulfur content",thousand metric tons,5090.0,5100.0,,,,,,,,Kazakhstan
MCS2025,Sulfur,"Korea, Republic of","Production, all forms, sulfur content",thousand metric tons,3080.0,3100.0,,,,,,,,"Korea, Republic of"
MCS2025,Sulfur,Kuwait,"Production, all forms, sulfur content",thousand metric tons,1300.0,1300.0,,,,,,,,Kuwait
MCS2025,Sulfur,Poland,"Production, all forms, sulfur content",thousand metric tons,1040.0,1100.0,,,,,,,,Poland
MCS2025,Sulfur,Qatar,"Production, all forms, sulfur content",thousand metric tons,3100.0,3100.0,,,,,,,,Qatar
MCS2025,Sulfur,Russia ,"Production, all forms, sulfur content",thousand metric tons,7530.0,7500.0,,,,,,,,Russia
MCS2025,Sulfur,Saudi Arabia,"Production, all forms, sulfur content",thousand metric tons,7500.0,7500.0,,,,,,,,Saudi Arabia
MCS2025,Sulfur,Turkmenistan,"Production, all forms, sulfur content",thousand metric tons,870.0,900.0,,,,,,,,Turkmenistan
MCS2025,Sulfur,United Arab Emirates,"Production, all forms, sulfur content",thousand metric tons,6000.0,6000.0,,,,,,,,United Arab Emirates
MCS2025,Talc and Pyrophyllite,United States (crude),"Mine production, estimated",thousand metric tons,508.0,530.0,reported,,,,140000,,140000.0,United States
MCS2025,"Talc, crude",Afghanistan,"Mine production, estimated",thousand metric tons,170.0,200.0,,,,,,Large,,Afghanistan
MCS2025,"Talc, crude",Brazil (crude and beneficiated),"Mine production, estimated",thousand metric tons,348.0,480.0,reported,,,,45000,,45000.0,Brazil
MCS2025,"Talc, crude",Canada (unspecified minerals),"Mine production, estimated",thousand metric tons,200.0,200.0,,,,,,,,Canada
MCS2025,"Talc, crude",China (unspecified minerals),"Mine production, estimated",thousand metric tons,1400.0,1400.0,,,,,60000,,60000.0,China
MCS2025,"Talc, crude",Finland,"Mine production, estimated",thousand metric tons,197.0,200.0,,,,,,Large,,Finland
MCS2025,"Talc, crude",France (crude),"Mine production, estimated",thousand metric tons,400.0,400.0,,,,,,Large,,France
MCS2025,"Talc, crude",India,"Mine production, estimated",thousand metric tons,1440.0,1400.0,,,,,110000,,110000.0,India
MCS2025,"Talc, crude",Italy (includes steatite),"Mine production, estimated",thousand metric tons,170.0,180.0,,,,,,,,Italy
MCS2025,"Talc, crude",Japan,"Mine production, estimated",thousand metric tons,130.0,130.0,,,,,100000,,100000.0,Japan
MCS2025,"Talc, crude","Korea, Republic of","Mine production, estimated",thousand metric tons,307.0,310.0,reported,,,,81000,,81000.0,"Korea, Republic of"
MCS2025,"Talc, crude",Pakistan,"Mine production, estimated",thousand metric tons,200.0,200.0,,,,,,,,Pakistan
MCS2025,"Talc, crude",South Africa ,"Mine production, estimated",thousand metric tons,200.0,320.0,,,,,,,,South Africa
MCS2025,"Talc, crude",Turkey,"Mine production, estimated",thousand metric tons,233.0,250.0,reported,,,,15000,,15000.0,Turkey
MCS2025,Tantalum,United States,"Mine production, tantalum content",metric tons,,,,,,,,,,United States
MCS2025,Tantalum,Australia,"Mine production, tantalum content",metric tons,44.0,52.0,,,,,110000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 28,000 tons.",110000.0,Australia
MCS2025,Tantalum,Bolivia,"Mine production, tantalum content",metric tons,1.0,2.0,,,,,,,,Bolivia
MCS2025,Tantalum,Brazil,"Mine production, tantalum content",metric tons,138.0,210.0,,,,,40000,,40000.0,Brazil
MCS2025,Tantalum,Burundi,"Mine production, tantalum content",metric tons,1.0,2.0,,,,,,,,Burundi
MCS2025,Tantalum,China,"Mine production, tantalum content",metric tons,78.0,76.0,,,,,240000,,240000.0,China
MCS2025,Tantalum,Congo (Kinshasa),"Mine production, tantalum content",metric tons,920.0,880.0,,,,,,,,Democratic Republic of the Congo
MCS2025,Tantalum,Ethiopia,"Mine production, tantalum content",metric tons,40.0,40.0,,,,,,,,Ethiopia
MCS2025,Tantalum,Mozambique,"Mine production, tantalum content",metric tons,51.0,55.0,,,,,,,,Mozambique
MCS2025,Tantalum,Nigeria,"Mine production, tantalum content",metric tons,390.0,390.0,,,,,,,,Nigeria
MCS2025,Tantalum,Russia ,"Mine production, tantalum content",metric tons,23.0,29.0,,,,,,,,Russia
MCS2025,Tantalum,Rwanda,"Mine production, tantalum content",metric tons,350.0,350.0,,,,,,,,Rwanda
MCS2025,Tellurium,United States,"Refinery production, tellurium content",metric tons,,,W for 23-24,,,,3800,,3800.0,United States
MCS2025,Tellurium,Bulgaria,"Refinery production, tellurium content",metric tons,1.0,1.0,,,,,,,,Bulgaria
MCS2025,Tellurium,Canada ,"Refinery production, tellurium content",metric tons,27.0,27.0,,,,,900,,900.0,Canada
MCS2025,Tellurium,China,"Refinery production, tellurium content",metric tons,725.0,750.0,,,,,3100,,3100.0,China
MCS2025,Tellurium,Japan,"Refinery production, tellurium content",metric tons,65.0,70.0,,,,,,,,Japan
MCS2025,Tellurium,Russia ,"Refinery production, tellurium content",metric tons,73.0,70.0,,,,,5800,,5800.0,Russia
MCS2025,Tellurium,South Africa ,"Refinery production, tellurium content",metric tons,4.0,4.0,,,,,800,,800.0,South Africa
MCS2025,Tellurium,Sweden,"Refinery production, tellurium content",metric tons,36.0,46.0,,,,,740,,740.0,Sweden
MCS2025,Tellurium,Uzbekistan,"Refinery production, tellurium content",metric tons,13.0,13.0,,,,,,,,Uzbekistan
MCS2025,Tin,United States,"Mine production, tin content",metric tons,,,,,,,, ,,United States
MCS2025,Tin,Australia,"Mine production, tin content",metric tons,9850.0,9900.0,,,,,620000,,620000.0,Australia
MCS2025,Tin,Bolivia,"Mine production, tin content",metric tons,18700.0,21000.0,,,,,400000,,400000.0,Bolivia
MCS2025,Tin,Brazil,"Mine production, tin content",metric tons,29300.0,29000.0,,,,,420000,,420000.0,Brazil
MCS2025,Tin,Burma,"Mine production, tin content",metric tons,34000.0,34000.0,estimated 2023,,,,700000,,700000.0,Burma
MCS2025,Tin,China,"Mine production, tin content",metric tons,70000.0,69000.0,estimated 2023,,,,1000000,,1000000.0,China
MCS2025,Tin,Congo (Kinshasa),"Mine production, tin content",metric tons,20000.0,25000.0,estimated 2023,,,,120000,,120000.0,Democratic Republic of the Congo
MCS2025,Tin,Indonesia,"Mine production, tin content",metric tons,69000.0,50000.0,estimated 2023,,,,,,,Indonesia
MCS2025,Tin,Laos,"Mine production, tin content",metric tons,1700.0,1500.0,estimated 2023,,,,,,,Laos
MCS2025,Tin,Malaysia,"Mine production, tin content",metric tons,3770.0,3000.0, ,,,,,,,Malaysia
MCS2025,Tin,Nigeria,"Mine production, tin content",metric tons,7000.0,7000.0,estimated 2023,,,,,,,Nigeria
MCS2025,Tin,Peru,"Mine production, tin content",metric tons,26200.0,31000.0,,,,,130000,,130000.0,Peru
MCS2025,Tin,Russia ,"Mine production, tin content",metric tons,2700.0,3000.0,estimated 2023,,,,460000,,460000.0,Russia
MCS2025,Tin,Rwanda,"Mine production, tin content",metric tons,3600.0,3600.0,estimated 2023,,,,,,,Rwanda
MCS2025,Tin,Vietnam,"Mine production, tin content",metric tons,7600.0,6700.0,estimated 2023,,,,23000,,23000.0,Vietnam
MCS2025,Titanium Mineral Concentrates,United States,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,100.0,100.0,,,,,2000,,2000.0,United States
MCS2025,Titanium Mineral Concentrates,United States,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,,,United States rutile production and reserves data are included with ilmenite.,,,,,United States rutile production and reserves data are included with ilmenite.,,United States
MCS2025,Titanium Mineral Concentrates,Australia,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,400.0,400.0,,,,,180000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were estimated to be 43 million tons for ilmenite and 11 million tons for rutile, respectively, TiO2 content.",180000.0,Australia
MCS2025,Titanium Mineral Concentrates,Australia,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,200.0,200.0,,,,,35000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were estimated to be 43 million tons for ilmenite and 11 million tons for rutile, respectively, TiO2 content.",35000.0,Australia
MCS2025,Titanium Mineral Concentrates,Canada ,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,350.0,350.0,Mine production of titaniferous magnetite is primarily used to produce titaniferous slag.,,,,51000,,51000.0,Canada
MCS2025,Titanium Mineral Concentrates,China,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,3250.0,3300.0,,,,,110000,,110000.0,China
MCS2025,Titanium Mineral Concentrates,India,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,210.0,210.0,,,,,15000,,15000.0,India
MCS2025,Titanium Mineral Concentrates,India,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,12.0,12.0,,,,,670,,670.0,India
MCS2025,Titanium Mineral Concentrates,Kenya,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,47.0,40.0,,,,,,,,Kenya
MCS2025,Titanium Mineral Concentrates,Madagascar,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,300.0,240.0,Mine production of titaniferous magnetite is primarily used to produce titaniferous slag.,,,,30000,,30000.0,Madagascar
MCS2025,Titanium Mineral Concentrates,Mozambique,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,1860.0,1900.0,,,,,,,,Mozambique
MCS2025,Titanium Mineral Concentrates,Mozambique,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,8.0,8.0,,,,,720,,720.0,Mozambique
MCS2025,Titanium Mineral Concentrates,Norway,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,360.0,360.0,,,,,37000,,37000.0,Norway
MCS2025,Titanium Mineral Concentrates,Sierra Leone,"Mine production, rutile, titanium dioxide (TiO2) content",,110.0,60.0,,,,,2900,,2900.0,Sierra Leone
MCS2025,Titanium Mineral Concentrates,Senegal,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,260.0,300.0,,,,,,,,Senegal
MCS2025,Titanium Mineral Concentrates,South Africa ,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,1260.0,1300.0,Mine production of titaniferous magnetite is primarily used to produce titaniferous slag.,,,,28000,,28000.0,South Africa
MCS2025,Titanium Mineral Concentrates,South Africa ,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,100.0,100.0,,,,,6100,,6100.0,South Africa
MCS2025,Titanium Mineral Concentrates,Ukraine,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,130.0,120.0,,,,,5900,,5900.0,Ukraine
MCS2025,Titanium Mineral Concentrates,Ukraine,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,95.0,10.0,,,,,,,,Ukraine
MCS2025,Titanium & titanium dioxide,United States,Sponge Metal Production,metric tons,,,W for 23-24,,500.0,,,,,United States
MCS2025,Titanium & titanium dioxide,Australia,Sponge Metal Production,metric tons,,,,,,,,,,Australia
MCS2025,Titanium & titanium dioxide,Canada ,Sponge Metal Production,metric tons,,,,,,,,,,Canada
MCS2025,Titanium & titanium dioxide,China,Sponge Metal Production,metric tons,220000.0,220000.0,,,260000.0,,,,,China
MCS2025,Titanium & titanium dioxide,Germany,Sponge Metal Production,metric tons,,,,,,,,,,Germany
MCS2025,Titanium & titanium dioxide,India,Sponge Metal Production,metric tons,300.0,300.0,,,500.0,,,,,India
MCS2025,Titanium & titanium dioxide,Japan,Sponge Metal Production,metric tons,57000.0,55000.0,,,65200.0,,,,,Japan
MCS2025,Titanium & titanium dioxide,Kazakhstan,Sponge Metal Production,metric tons,14000.0,14000.0,,,26000.0,,,,,Kazakhstan
MCS2025,Titanium & titanium dioxide,Mexico,Sponge Metal Production,metric tons,,,,,,,,,,Mexico
MCS2025,Titanium & titanium dioxide,Russia ,Sponge Metal Production,metric tons,20000.0,20000.0,,,46500.0,,,,,Russia
MCS2025,Titanium & titanium dioxide,Saudi Arabia,Sponge Metal Production,metric tons,11000.0,15000.0,,,15600.0,,,,,Saudi Arabia
MCS2025,Titanium & titanium dioxide,Ukraine,Sponge Metal Production,metric tons,,,,,,,,,,Ukraine
MCS2025,Titanium & titanium dioxide,United Kingdom,Sponge Metal Production,metric tons,,,,,,,,,,United Kingdom
MCS2025,Titanium & titanium dioxide,United States,Pigment Capacity,metric tons,,,,,1360000.0,,,,,United States
MCS2025,Titanium & titanium dioxide,Australia,Pigment Capacity,metric tons,,,,,260000.0,,,,,Australia
MCS2025,Titanium & titanium dioxide,Canada ,Pigment Capacity,metric tons,,,,,180000.0,,,,,Canada
MCS2025,Titanium & titanium dioxide,China,Pigment Capacity,metric tons,,,,,5500000.0,,,,,China
MCS2025,Titanium & titanium dioxide,Germany,Pigment Capacity,metric tons,,,,,339000.0,,,,,Germany
MCS2025,Titanium & titanium dioxide,India,Pigment Capacity,metric tons,,,,,91000.0,,,,,India
MCS2025,Titanium & titanium dioxide,Japan,Pigment Capacity,metric tons,,,,,322000.0,,,,,Japan
MCS2025,Titanium & titanium dioxide,Kazakhstan,Pigment Capacity,metric tons,,,,,,,,,,Kazakhstan
MCS2025,Titanium & titanium dioxide,Mexico,Pigment Capacity,metric tons,,,,,350000.0,,,,,Mexico
MCS2025,Titanium & titanium dioxide,Russia ,Pigment Capacity,metric tons,,,,,55000.0,,,,,Russia
MCS2025,Titanium & titanium dioxide,Saudi Arabia,Pigment Capacity,metric tons,,,,,200000.0,,,,,Saudi Arabia
MCS2025,Titanium & titanium dioxide,Ukraine,Pigment Capacity,metric tons,,,,,122000.0,,,,,Ukraine
MCS2025,Titanium & titanium dioxide,United Kingdom,Pigment Capacity,metric tons,,,,,315000.0,,,,,United Kingdom
MCS2025,Tungsten,United States,"Mine production, tungsten content",metric tons,,,,,,,,,,United States
MCS2025,Tungsten,Australia,"Mine production, tungsten content",metric tons,430.0,1000.0,,,,,570000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 220,000 tons.",570000.0,Australia
MCS2025,Tungsten,Austria,"Mine production, tungsten content",metric tons,850.0,800.0,,,,,10000,,10000.0,Austria
MCS2025,Tungsten,Bolivia,"Mine production, tungsten content",metric tons,1500.0,1600.0,,,,,,,,Bolivia
MCS2025,Tungsten,China,"Mine production, tungsten content",metric tons,66000.0,67000.0,,,,,2400000,,2400000.0,China
MCS2025,Tungsten,"Korea, North","Mine production, tungsten content",metric tons,1600.0,1700.0,,,,,29000,,29000.0,"Korea, North"
MCS2025,Tungsten,Portugal,"Mine production, tungsten content",metric tons,450.0,500.0,,,,,3400,,3400.0,Portugal
MCS2025,Tungsten,Russia ,"Mine production, tungsten content",metric tons,2000.0,2000.0,,,,,400000,,400000.0,Russia
MCS2025,Tungsten,Rwanda,"Mine production, tungsten content",metric tons,1200.0,1200.0,,,,,,,,Rwanda
MCS2025,Tungsten,Spain,"Mine production, tungsten content",metric tons,650.0,700.0,,,,,66000,,66000.0,Spain
MCS2025,Tungsten,Vietnam,"Mine production, tungsten content",metric tons,3500.0,3400.0,,,,,140000,,140000.0,Vietnam
MCS2025,Vanadium,United States,"Mine production, vanadium content",metric tons,,,,,,,45,,45.0,United States
MCS2025,Vanadium,Australia,"Mine production, vanadium content",metric tons,,,,,,,8500,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 3 million tons.",8500.0,Australia
MCS2025,Vanadium,Brazil,"Mine production, vanadium content",metric tons,5420.0,5000.0,,,,,120,,120.0,Brazil
MCS2025,Vanadium,China,"Mine production, vanadium content",metric tons,70000.0,70000.0,estimated 2023,,,,4100,,4100.0,China
MCS2025,Vanadium,Russia ,"Mine production, vanadium content",metric tons,20000.0,20000.0,estimated 2023,,,,5000,,5000.0,Russia
MCS2025,Vanadium,South Africa ,"Mine production, vanadium content",metric tons,8670.0,8000.0,,,,,430,,430.0,South Africa
MCS2025,Vermiculite,United States,Mine production,thousand metric tons,100.0,100.0,Concentrate sold or used by producers. Data are rounded to the nearest hundred thousand tons to avoid disclosing company proprietary data. ,,,,25000,,25000.0,United States
MCS2025,Vermiculite,Brazil,Mine production,thousand metric tons,53.0,60.0,,,,,6600,,6600.0,Brazil
MCS2025,Vermiculite,Bulgaria,Mine production,thousand metric tons,10.0,10.0,estimated 2023,,,,,,,Bulgaria
MCS2025,Vermiculite,China,Mine production,thousand metric tons,33.0,30.0,estimated 2023,,,,2900,,2900.0,China
MCS2025,Vermiculite,India,Mine production,thousand metric tons,2.0,2.0,,,,,1600,,1600.0,India
MCS2025,Vermiculite,Russia ,Mine production,thousand metric tons,29.0,30.0,estimated 2023,,,,,,,Russia
MCS2025,Vermiculite,South Africa ,Mine production,thousand metric tons,170.0,170.0,,,,,14000,,14000.0,South Africa
MCS2025,Vermiculite,Turkey,Mine production,thousand metric tons,11.0,10.0,,,,,11000,,11000.0,Turkey
MCS2025,Vermiculite,Uganda,Mine production,thousand metric tons,23.0,20.0,estimated 2023,,,,,,,Uganda
MCS2025,Vermiculite,Zimbabwe,Mine production,thousand metric tons,28.0,30.0,,,,,,,,Zimbabwe
MCS2025,Wollastonite,United States,Mine production,metric tons,,,W for 23-24,,,,,,,United States
MCS2025,Wollastonite,Canada ,Mine production,metric tons,20000.0,20000.0,,,,,,,,Canada
MCS2025,Wollastonite,China,Mine production,metric tons,770000.0,800000.0,,,,,,,,China
MCS2025,Wollastonite,Finland,Mine production,metric tons,10000.0,10000.0,,,,,,,,Finland
MCS2025,Wollastonite,India,Mine production,metric tons,115000.0,120000.0,,,,,,,,India
MCS2025,Wollastonite,Mexico,Mine production,metric tons,89200.0,95000.0,,,,,,,,Mexico
MCS2025,Zeolites (natural),United States,Mine production,metric tons,78000.0,81000.0,estimated 2023,,,,,,,United States
MCS2025,Zeolites (natural),Chile,Mine production,metric tons,500.0,500.0,,,,,,,,Chile
MCS2025,Zeolites (natural),China,Mine production,metric tons,150000.0,150000.0,estimated 2023,,,,,,,China
MCS2025,Zeolites (natural),Cuba,Mine production,metric tons,78000.0,78000.0,estimated 2023,,,,,,,Cuba
MCS2025,Zeolites (natural),Georgia,Mine production,metric tons,3600.0,5000.0,,,,,,,,Georgia
MCS2025,Zeolites (natural),Hungary,Mine production,metric tons,32000.0,35000.0,estimated 2023,,,,,,,Hungary
MCS2025,Zeolites (natural),Indonesia,Mine production,metric tons,120000.0,120000.0,estimated 2023,,,,,,,Indonesia
MCS2025,Zeolites (natural),Jordan,Mine production,metric tons,1000.0,1000.0,estimated 2023,,,,,,,Jordan
MCS2025,Zeolites (natural),"Korea, Republic of",Mine production,metric tons,178000.0,130000.0,,,,,,,,"Korea, Republic of"
MCS2025,Zeolites (natural),New Zealand,Mine production,metric tons,100000.0,100000.0,estimated 2023,,,,,,,New Zealand
MCS2025,Zeolites (natural),Philippines,Mine production,metric tons,3260.0,7100.0,,,,,,,,Philippines
MCS2025,Zeolites (natural),Russia ,Mine production,metric tons,35000.0,35000.0,estimated 2023,,,,,,,Russia
MCS2025,Zeolites (natural),Slovakia,Mine production,metric tons,207000.0,220000.0,,,,,,,,Slovakia
MCS2025,Zeolites (natural),Turkey,Mine production,metric tons,71700.0,70000.0,,,,,,,,Turkey
MCS2025,Zinc,United States,"Mine production, zinc content",thousand metric tons,767.0,750.0,,,,,9200,,9200.0,United States
MCS2025,Zinc,Australia,"Mine production, zinc content",thousand metric tons,1090.0,1100.0,,,,,64000,,64000.0,Australia
MCS2025,Zinc,Bolivia,"Mine production, zinc content",thousand metric tons,492.0,510.0,,,,,,,,Bolivia
MCS2025,Zinc,China,"Mine production, zinc content",thousand metric tons,4060.0,4000.0,,,,,46000,,46000.0,China
MCS2025,Zinc,India,"Mine production, zinc content",thousand metric tons,854.0,860.0,estimated 2023,,,,9800,,9800.0,India
MCS2025,Zinc,Kazakhstan,"Mine production, zinc content",thousand metric tons,340.0,370.0,,,,,7600,,7600.0,Kazakhstan
MCS2025,Zinc,Mexico,"Mine production, zinc content",thousand metric tons,584.0,700.0,,,,,14000,,14000.0,Mexico
MCS2025,Zinc,Peru,"Mine production, zinc content",thousand metric tons,1470.0,1300.0,,,,,20000,,20000.0,Peru
MCS2025,Zinc,Russia ,"Mine production, zinc content",thousand metric tons,300.0,310.0,estimated 2023,,,,29000,,29000.0,Russia
MCS2025,Zinc,South Africa ,"Mine production, zinc content",thousand metric tons,198.0,120.0,,,,,5900,,5900.0,South Africa
MCS2025,Zinc,Sweden,"Mine production, zinc content",thousand metric tons,218.0,240.0,,,,,3900,,3900.0,Sweden
MCS2025,Zirconium and Hafnium,United States,"Mine production, zirconium, gross weight",thousand metric tons,100.0,100.0,Data are rounded to the nearest hundred thousand tons to avoid disclosing company proprietary data.,,,,500,ZrO2 content,500.0,United States
MCS2025,Zirconium and Hafnium,Australia,"Mine production, zirconium, gross weight",thousand metric tons,500.0,500.0,,,,,55000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 20 million tons, ZrO2 content.",55000.0,Australia
MCS2025,Zirconium and Hafnium,China,"Mine production, zirconium, gross weight",thousand metric tons,100.0,100.0,,,,,72,ZrO2 content,72.0,China
MCS2025,Zirconium and Hafnium,Indonesia,"Mine production, zirconium, gross weight",thousand metric tons,95.0,95.0,,,,,,ZrO2 content,,Indonesia
MCS2025,Zirconium and Hafnium,Kenya,"Mine production, zirconium, gross weight",thousand metric tons,20.0,20.0,reported,,,,5,ZrO2 content,5.0,Kenya
MCS2025,Zirconium and Hafnium,Madagascar,"Mine production, zirconium, gross weight",thousand metric tons,34.0,30.0,,,,,2100,ZrO2 content,2100.0,Madagascar
MCS2025,Zirconium and Hafnium,Mozambique,"Mine production, zirconium, gross weight",thousand metric tons,144.0,160.0,reported,,,,1500,ZrO2 content,1500.0,Mozambique
MCS2025,Zirconium and Hafnium,Senegal,"Mine production, zirconium, gross weight",thousand metric tons,48.0,60.0,reported,,,,2600,ZrO2 content,2600.0,Senegal
MCS2025,Zirconium and Hafnium,Sierra Leone,"Mine production, zirconium, gross weight",thousand metric tons,28.0,20.0,reported,,,,290,ZrO2 content,290.0,Sierra Leone
MCS2025,Zirconium and Hafnium,South Africa ,"Mine production, zirconium, gross weight",thousand metric tons,289.0,300.0,reported,,,,5300,ZrO2 content,5300.0,South Africa
